"","year","grid","squirrel_id","cache_size_total","cache_size_total2","cache_size_new_open","cache_size_new_closed","cache_size_new","cache_size_old"
"57",2009,"KL",10178,1631.87085147609,NA,NA,NA,470.0497561317,1161.82109534439
"58",2009,"KL",10182,219.29175751298,NA,NA,NA,219.29175751298,0
"59",2011,"KL",10182,6273.1322106881,NA,NA,NA,0,6273.1322106881
"60",2008,"KL",10183,15701.2432049134,NA,NA,NA,7331.17643777045,8370.06676714295
"61",2009,"KL",10184,132.996134309685,NA,NA,NA,79.797680585811,53.198453723874
"62",2010,"KL",10184,1089.34725263226,NA,NA,NA,880.431341168539,208.915911463721
"63",2009,"SU",10185,5540.86623304449,NA,NA,NA,4886.43321339356,654.433019650924
"64",2008,"AG",10188,27450.6230147524,NA,NA,NA,570.56722201564,26880.0557927368
"65",2009,"SU",10191,7298.82785091552,NA,NA,NA,7147.29509276502,151.532758150495
"66",2008,"KL",10212,7665.08355820035,NA,NA,NA,704.472700136384,6960.61085806397
"67",2008,"AG",10216,1965.99886513945,NA,NA,NA,926.57348326814,1039.42538187131
"68",2008,"AG",10270,1643.83835599086,NA,NA,NA,19.7576725479671,1624.08068344289
"69",2012,"AG",10270,37255.3226108498,NA,NA,NA,3977.66863348046,33277.6539773693
"70",2008,"KL",10274,13083.5393515562,NA,NA,NA,2588.8834223144,10494.6559292418
"71",2008,"KL",10275,7751.87987273281,NA,NA,NA,4796.47567125343,2955.40420147939
"72",2009,"KL",10275,14981.3325221277,NA,NA,NA,13741.3925347718,1239.93998735594
"73",2009,"KL",10285,10196.3138465829,NA,NA,NA,10062.3948694312,133.918977151677
"74",2008,"AG",10304,13702.2723431268,NA,NA,NA,2484.03767623936,11218.2346668875
"75",2008,"KL",10317,11759.2512830053,NA,NA,NA,1031.19588174046,10728.0554012648
"76",2008,"KL",10318,2861.64975009308,NA,NA,NA,2660.3276571217,201.322092971372
"77",2009,"KL",10318,1180.74796389764,NA,NA,NA,1160.22943687888,20.5185270187583
"78",2011,"KL",10318,1633.37292546359,NA,NA,NA,0,1633.37292546359
"79",2012,"KL",10318,2965.50638535609,NA,NA,NA,2612.46991090893,353.036474447153
"80",2009,"SU",10325,13710.1066898067,NA,NA,NA,13155.1737999812,554.93288982551
"81",2008,"AG",10337,1434.25976482677,NA,NA,NA,1106.56465299549,327.695111831282
"82",2008,"KL",10341,6324.92921956416,NA,NA,NA,5648.56395620036,676.365263363798
"83",2008,"KL",10342,3496.18765251744,NA,NA,NA,265.624113230278,3230.56353928716
"84",2009,"KL",10342,7955.48821067045,NA,NA,NA,7295.76479807827,659.723412592184
"85",2010,"KL",10342,5836.07285897298,NA,NA,NA,3399.03144533591,2437.04141363707
"86",2011,"KL",10342,9700.02074713202,NA,NA,NA,0,9700.02074713202
"87",2013,"KL",10342,33136.4590225445,NA,NA,NA,28368.1889628341,4768.27005971042
"88",2014,"KL",10342,2650.24756256835,NA,NA,NA,2650.24756256835,0
"89",2008,"AG",10355,2027.79988312179,NA,NA,NA,701.380194868006,1326.41968825378
"90",2009,"SU",10358,5219.59911430676,NA,NA,NA,5184.06966489007,35.5294494166921
"91",2012,"SU",10358,14016.01927445,NA,NA,NA,86.786497055418,13929.2327773946
"92",2009,"SU",10362,1082.78917796789,NA,NA,NA,1082.78917796789,0
"93",2008,"AG",10364,2402.34644976899,NA,NA,NA,1246.50051638957,1155.84593337942
"94",2008,"AG",10367,7005.1429339286,NA,NA,NA,675.403150613635,6329.73978331497
"95",2008,"AG",10368,4757.64754955047,NA,NA,NA,0,4757.64754955047
"96",2008,"KL",10370,8085.66427469969,NA,NA,NA,7.00967860832222,8078.65459609136
"97",2009,"KL",10374,219.774041072691,NA,NA,NA,59.1699341349553,160.604106937736
"98",2010,"KL",10374,672.619895872096,NA,NA,NA,175.610120597148,497.009775274948
"99",2011,"KL",10374,69.2721180116549,NA,NA,NA,0,69.2721180116549
"100",2012,"KL",10374,64.4124668756332,NA,NA,NA,21.4708222918777,42.9416445837555
"101",2015,"KL",10374,741.985279915654,NA,NA,NA,0,741.985279915654
"102",2009,"KL",10375,2771.98918663348,NA,NA,NA,2754.29563863369,17.6935479997881
"103",2010,"KL",10375,7508.80895863835,NA,NA,NA,5131.83209673173,2376.97686190662
"104",2011,"KL",10375,2678.93423048644,NA,NA,NA,0,2678.93423048644
"105",2008,"KL",10377,12578.8682626342,NA,NA,NA,7827.39099740496,4751.47726522927
"106",2009,"KL",10377,1886.72887394467,NA,NA,NA,1728.48709742028,158.241776524392
"107",2009,"KL",10391,3877.97583566809,NA,NA,NA,2928.26746774937,949.708367918716
"108",2008,"KL",10408,6903.03871831768,NA,NA,NA,6903.03871831768,0
"109",2008,"KL",10451,2180.51810162516,NA,NA,NA,2173.0249122725,7.49318935266378
"110",2009,"KL",10461,445.46802080199,NA,NA,NA,418.739939553871,26.7280812481194
"111",2008,"KL",10462,745.183323062238,NA,NA,NA,740.875905009855,4.30741805238288
"112",2008,"AG",10469,2130.14708128952,NA,NA,NA,24.2982556801086,2105.84882560941
"113",2012,"KL",10531,33092.4570904402,NA,NA,NA,1231.34724057452,31861.1098498657
"114",2008,"AG",10606,4190.78642511836,NA,NA,NA,698.464404186393,3492.32202093197
"115",2012,"AG",10613,30611.3842922677,NA,NA,NA,26.1635763181775,30585.2207159495
"116",2009,"SU",10616,2686.06171881927,NA,NA,NA,1040.84891604247,1645.2128027768
"117",2012,"AG",10617,57281.4442510661,NA,NA,NA,265.543119044677,57015.9011320214
"118",2008,"AG",10623,5804.31822947912,NA,NA,NA,305.49043313048,5498.82779634864
"119",2008,"AG",10625,12832.7923975991,NA,NA,NA,1312.10580672586,11520.6865908733
"120",2008,"AG",10633,15142.2311533767,NA,NA,NA,112.655549062321,15029.5756043144
"121",2008,"KL",10642,18891.4961834642,NA,NA,NA,4581.85580562803,14309.6403778361
"122",2009,"KL",10642,5659.54971301089,NA,NA,NA,2134.35877894074,3525.19093407015
"123",2008,"AG",10646,713.308429474605,NA,NA,NA,369.576468894451,343.731960580154
"124",2012,"AG",10650,11899.9602727164,NA,NA,NA,2883.45191223514,9016.5083604813
"125",2011,"SU",10654,49439.4301216064,NA,NA,NA,0,49439.4301216064
"126",2012,"SU",10654,7574.85112670303,NA,NA,NA,1277.68573221497,6297.16539448806
"127",2013,"SU",10654,7792.40641796412,NA,NA,NA,5519.62121272459,2272.78520523954
"128",2014,"SU",10654,10731.1699958565,NA,NA,NA,10269.9449244014,461.225071455151
"129",2015,"SU",10654,4731.5330606175,NA,NA,NA,0,4731.5330606175
"130",2012,"SU",10655,35068.4206947778,NA,NA,NA,510.705155749191,34557.7155390286
"131",2009,"SU",10657,845.619794760578,NA,NA,NA,737.897527912097,107.722266848481
"132",2009,"SU",10661,3783.50839001157,NA,NA,NA,2014.59537649967,1768.9130135119
"133",2010,"SU",10662,16849.9567412215,NA,NA,NA,15884.4324177873,965.524323434132
"134",2008,"AG",10665,24.6516848536374,NA,NA,NA,0,24.6516848536374
"135",2008,"AG",10680,2765.71336443408,NA,NA,NA,102.70553607978,2663.0078283543
"136",2009,"KL",10686,1532.38053912772,NA,NA,NA,1108.53060277324,423.849936354475
"137",2010,"KL",10686,12677.6320816815,NA,NA,NA,11606.6336936416,1070.99838803989
"138",2011,"KL",10686,23524.2457900804,NA,NA,NA,0,23524.2457900804
"139",2009,"SU",10735,463.68434945429,NA,NA,NA,463.68434945429,0
"140",2009,"KL",10746,0,NA,NA,NA,0,0
"141",2008,"KL",10748,3086.36443648739,NA,NA,NA,2057.57629099159,1028.7881454958
"142",2008,"AG",10749,7489.12000842968,NA,NA,NA,1112.99264608904,6376.12736234063
"143",2008,"AG",10752,6242.49186483856,NA,NA,NA,463.28674163407,5779.20512320449
"144",2009,"KL",10754,348.422260237193,NA,NA,NA,341.163463148918,7.25879708827485
"145",2009,"KL",10759,104.997916969196,NA,NA,NA,97.9980558379166,6.99986113127976
"146",2009,"KL",10782,8660.54136913697,NA,NA,NA,6776.35644893093,1884.18492020604
"147",2009,"SU",10786,13036.5664054619,NA,NA,NA,12441.4432189938,595.123186468113
"148",2009,"KL",10818,1337.50852857325,NA,NA,NA,881.364001487574,456.144527085674
"149",2011,"KL",10818,7705.93408017406,NA,NA,NA,0,7705.93408017406
"150",2009,"SU",10833,0,NA,NA,NA,0,0
"151",2012,"SU",10878,25169.3604180867,NA,NA,NA,575.598678999905,24593.7617390868
"152",2013,"SU",10878,17257.5538443321,NA,NA,NA,13244.1692293712,4013.38461496096
"153",2011,"SU",10918,7.65763209312512,NA,NA,NA,0,7.65763209312512
"154",2013,"SU",10918,6666.06691183584,NA,NA,NA,6652.32244397639,13.7444678594553
"155",2011,"SU",10946,180.877197030432,NA,NA,NA,0,180.877197030432
"156",2008,"AG",10960,2549.99148701066,NA,NA,NA,54.486997585698,2495.50448942497
"157",2011,"KL",10993,17.3180295029137,NA,NA,NA,0,17.3180295029137
"158",2012,"KL",10993,3338.18763136522,NA,NA,NA,3338.18763136522,0
"159",2013,"KL",10993,2456.72545510722,NA,NA,NA,2456.72545510722,0
"160",2014,"KL",10993,3896.55663815559,NA,NA,NA,3717.63311905661,178.923519098981
"161",2015,"KL",10993,4834.91109387469,NA,NA,NA,0,4834.91109387469
"162",2011,"KL",10995,168.232286599733,NA,NA,NA,28.0387144332889,140.193572166444
"163",2012,"KL",10995,298.736008925262,NA,NA,NA,272.758964670891,25.9770442543706
"164",2014,"KL",10995,12922.2541571486,NA,NA,NA,12794.6269555966,127.627201552085
"165",2013,"SU",11002,2271.1358690964,NA,NA,NA,2232.96551835529,38.170350741116
"166",2014,"SU",11002,14425.8007662026,NA,NA,NA,14352.7587370067,73.0420291959627
"167",2015,"SU",11002,8871.85765373758,NA,NA,NA,0,8871.85765373758
"168",2014,"KL",11020,22199.9663118218,NA,NA,NA,21541.2136022722,658.75270954961
"169",2015,"KL",11020,58475.0138399812,NA,NA,NA,0,58475.0138399812
"170",2016,"KL",11020,12031.3181155447,NA,NA,NA,55.9596191420682,11975.3584964026
"171",2012,"AG",11059,11378.4558922205,NA,NA,NA,978.547206730966,10399.9086854896
"172",2008,"AG",11063,2919.32497334831,NA,NA,NA,148.440252882118,2770.8847204662
"173",2009,"SU",11078,2963.68033462619,NA,NA,NA,2284.38946310373,679.290871522453
"174",2010,"SU",11078,8306.27280132099,NA,NA,NA,6474.34140267348,1831.93139864751
"175",2012,"SU",11078,50993.0753160081,NA,NA,NA,703.029531011141,50290.0457849969
"176",2009,"SX",11080,9349.15884384977,NA,NA,NA,8987.76278770095,361.396056148815
"177",2010,"SU",11084,15111.8460619303,NA,NA,NA,11208.417189845,3903.42887208532
"178",2012,"AG",11101,30321.572369974,NA,NA,NA,2695.25087733102,27626.321492643
"179",2012,"AG",11118,3491.52680529153,NA,NA,NA,3216.91233745961,274.614467831918
"180",2009,"KL",11150,3750.25168653021,NA,NA,NA,3693.64411390334,56.6075726268711
"181",2008,"KL",11161,1390.87878814537,NA,NA,NA,0,1390.87878814537
"182",2009,"KL",11161,14340.292995532,NA,NA,NA,4926.77936248422,9413.51363304778
"183",2008,"KL",11162,5078.45815560572,NA,NA,NA,4384.48524716626,693.972908439464
"184",2009,"KL",11176,2985.04071030134,NA,NA,NA,2985.04071030134,0
"185",2010,"KL",11176,4329.50737572843,NA,NA,NA,2671.92455187812,1657.58282385031
"186",2009,"KL",11181,26149.8625299338,NA,NA,NA,22685.4221438024,3464.44038613136
"187",2009,"KL",11201,2962.92929763244,NA,NA,NA,2206.65713425073,756.272163381706
"188",2010,"KL",11201,14387.1591765635,NA,NA,NA,10731.4056153055,3655.75356125793
"189",2009,"KL",11203,5193.6306603448,NA,NA,NA,2003.63416338175,3189.99649696305
"190",2011,"KL",11220,8466.74928105717,NA,NA,NA,0,8466.74928105717
"191",2012,"KL",11220,12176.4989660487,NA,NA,NA,9805.85314964982,2370.64581639886
"192",2009,"KL",11254,11.1501995509831,NA,NA,NA,11.1501995509831,0
"193",2009,"KL",11256,3986.30801327783,NA,NA,NA,3887.74545250997,98.5625607678585
"194",2010,"KL",11256,65399.5356524371,NA,NA,NA,61101.9890732204,4297.54657921668
"195",2011,"KL",11256,7297.91973428909,NA,NA,NA,0,7297.91973428909
"196",2012,"KL",11256,10010.0566721332,NA,NA,NA,0,10010.0566721332
"197",2013,"KL",11256,25511.6565726494,NA,NA,NA,23877.6455111781,1634.01106147135
"198",2014,"KL",11256,30728.8307701267,NA,NA,NA,28591.477660688,2137.35310943869
"199",2015,"KL",11256,19260.1326289318,NA,NA,NA,0,19260.1326289318
"200",2016,"KL",11256,0,NA,NA,NA,0,0
"201",2010,"KL",11266,52764.3248890561,NA,NA,NA,48768.8080823124,3995.51680674367
"202",2013,"KL",11266,69867.7345263444,NA,NA,NA,41633.1614260583,28234.5731002861
"203",2011,"KL",11272,3516.52210184165,NA,NA,NA,0,3516.52210184165
"204",2012,"KL",11272,88.3572933822129,NA,NA,NA,0,88.3572933822129
"205",2013,"KL",11272,9047.15852380789,NA,NA,NA,9032.47157815236,14.6869456555323
"206",2009,"KL",11288,18.5059442250524,NA,NA,NA,13.8794581687893,4.62648605626309
"207",2012,"AG",11307,39255.024874676,NA,NA,NA,455.923633852219,38799.1012408238
"208",2009,"SU",11308,34.395530818287,NA,NA,NA,8.59888270457175,25.7966481137152
"209",2009,"SU",11313,262.433433191476,NA,NA,NA,245.682362987764,16.7510702037112
"210",2010,"SU",11313,826.386130049753,NA,NA,NA,424.360445160684,402.025684889069
"211",2009,"KL",11319,200.865580288897,NA,NA,NA,50.2163950722243,150.649185216673
"212",2010,"KL",11319,15621.4835670511,NA,NA,NA,15395.5097892261,225.97377782501
"213",2009,"KL",11323,67.7344556698784,NA,NA,NA,0,67.7344556698784
"214",2009,"KL",11325,4523.58662501172,NA,NA,NA,4295.29346823543,228.293156776293
"215",2009,"KL",11342,16.7878857426205,NA,NA,NA,0,16.7878857426205
"216",2011,"KL",11343,20750.7103508127,NA,NA,NA,0,20750.7103508127
"217",2010,"KL",11344,26942.2347835853,NA,NA,NA,19299.4221720558,7642.81261152951
"218",2011,"KL",11344,1261.32981546222,NA,NA,NA,0,1261.32981546222
"219",2012,"KL",11344,1609.889520378,NA,NA,NA,672.261557960046,937.627962417959
"220",2013,"KL",11344,8398.26256120891,NA,NA,NA,7583.13707732687,815.125483882042
"221",2012,"SU",11434,2500.95318918354,NA,NA,NA,49.0382978271282,2451.91489135641
"222",2013,"SU",11434,18510.8529635736,NA,NA,NA,7466.19129079699,11044.6616727766
"223",2014,"SU",11434,33914.3271810504,NA,NA,NA,33280.9526496556,633.37453139483
"224",2015,"SU",11434,27720.6281771129,NA,NA,NA,0,27720.6281771129
"225",2016,"SU",11434,12146.6538358396,NA,NA,NA,0,12146.6538358396
"226",2010,"KL",11460,25034.9198874672,NA,NA,NA,24252.3098875498,782.609999917387
"227",2012,"KL",11460,63124.8065867431,NA,NA,NA,6329.68087845271,56795.1257082904
"228",2013,"KL",11460,146047.537377327,NA,NA,NA,38317.848516202,107729.688861125
"229",2009,"KL",11489,225.752884591554,NA,NA,NA,169.314663443666,56.4382211478885
"230",2010,"KL",11489,9504.59404912465,NA,NA,NA,8293.92241520156,1210.67163392308
"231",2011,"KL",11489,291.579068161303,NA,NA,NA,0,291.579068161303
"232",2012,"KL",11489,61.555581056275,NA,NA,NA,24.62223242251,36.933348633765
"233",2012,"SU",11531,23294.5168272866,NA,NA,NA,0,23294.5168272866
"234",2013,"SU",11531,18521.8878077693,NA,NA,NA,4067.89124750074,14453.9965602686
"235",2014,"SU",11531,16706.400683168,NA,NA,NA,14173.9824800633,2532.41820310465
"236",2016,"SU",11531,857.654794430013,NA,NA,NA,857.654794430013,0
"237",2010,"SU",11534,75474.0268807692,NA,NA,NA,70028.5448003001,5445.48208046913
"238",2012,"SU",11534,39436.4518504208,NA,NA,NA,0,39436.4518504208
"239",2013,"SU",11534,39065.6064726187,NA,NA,NA,21166.7259404873,17898.8805321314
"240",2014,"SU",11534,69563.638174954,NA,NA,NA,64007.4370427692,5556.20113218482
"241",2015,"SU",11534,19664.1512616605,NA,NA,NA,0,19664.1512616605
"242",2016,"SU",11534,23126.0489212379,NA,NA,NA,0,23126.0489212379
"243",2017,"SU",11534,1904.98324532051,NA,NA,NA,0,1904.98324532051
"244",2010,"SU",11536,4238.10175572453,NA,NA,NA,2017.06447197585,2221.03728374869
"245",2010,"KL",11537,16763.8525588205,NA,NA,NA,11985.5195851415,4778.33297367895
"246",2011,"KL",11537,984.457327910532,NA,NA,NA,0,984.457327910532
"247",2012,"KL",11537,2669.09711848989,NA,NA,NA,2329.80511190219,339.292006587698
"248",2013,"KL",11537,4991.49003522501,NA,NA,NA,4660.5625190775,330.927516147515
"249",2011,"SU",11576,11232.3157339598,NA,NA,NA,0,11232.3157339598
"250",2012,"SU",11576,1901.27223899846,NA,NA,NA,0,1901.27223899846
"251",2013,"SU",11576,14843.4755094974,NA,NA,NA,13761.5895394174,1081.88597007999
"252",2014,"SU",11576,11555.1213915997,NA,NA,NA,10435.2417853654,1119.87960623434
"253",2015,"SU",11576,82.1919177995429,NA,NA,NA,0,82.1919177995429
"254",2016,"SU",11576,0,NA,NA,NA,0,0
"255",2011,"SU",11577,3677.87233703461,NA,NA,NA,0,3677.87233703461
"256",2013,"SU",11577,6728.05446188199,NA,NA,NA,2379.99205454329,4348.0624073387
"257",2012,"SU",11578,10714.2053955271,NA,NA,NA,10049.7585492929,664.446846234241
"258",2013,"SU",11578,5530.98003366272,NA,NA,NA,4505.36784199016,1025.61219167256
"259",2010,"KL",11614,4005.4422760336,NA,NA,NA,1235.32331877672,2770.11895725689
"260",2013,"KL",11614,32072.4604956359,NA,NA,NA,6393.35703455016,25679.1034610858
"261",2010,"KL",11616,16080.2027274912,NA,NA,NA,14476.3215030632,1603.88122442801
"262",2010,"KL",11619,1622.82895511998,NA,NA,NA,64.0590377021044,1558.76991741787
"263",2011,"KL",11619,109.955742875643,NA,NA,NA,0,109.955742875643
"264",2012,"KL",11619,238.918121305504,NA,NA,NA,189.909275909503,49.0088453960008
"265",2012,"KL",11621,71321.3003597752,NA,NA,NA,14476.1055185682,56845.194841207
"266",2013,"KL",11621,45942.0619174746,NA,NA,NA,20616.2600027161,25325.8019147585
"267",2014,"KL",11621,63037.627390606,NA,NA,NA,35908.9341742916,27128.6932163144
"268",2011,"KL",11622,31026.3297769446,NA,NA,NA,0,31026.3297769446
"269",2011,"KL",11625,8693.3759211055,NA,NA,NA,0,8693.3759211055
"270",2012,"AG",11685,18150.7969930411,NA,NA,NA,134.450348096601,18016.3466449445
"271",2012,"AG",11686,43868.5714961971,NA,NA,NA,3460.77846719452,40407.7930290026
"272",2010,"KL",11701,43422.5291529882,NA,NA,NA,35379.5856296388,8042.94352334939
"273",2011,"SU",11722,78241.3650376538,NA,NA,NA,0,78241.3650376538
"274",2013,"SU",11722,29722.5393732737,NA,NA,NA,21764.3746729246,7958.16470034916
"275",2014,"SU",11722,24646.4815908049,NA,NA,NA,15931.7035697468,8714.77802105809
"276",2012,"AG",11738,7532.28254624689,NA,NA,NA,113.097335529233,7419.18521071766
"277",2011,"KL",11775,35498.7403485032,NA,NA,NA,0,35498.7403485032
"278",2012,"KL",11775,19517.1443604266,NA,NA,NA,1014.89150674218,18502.2528536844
"279",2013,"KL",11775,96507.3701237882,NA,NA,NA,63640.8131800952,32866.556943693
"280",2014,"KL",11775,11549.2799927595,NA,NA,NA,6609.12554498953,4940.15444776995
"281",2015,"KL",11775,31202.2982354538,NA,NA,NA,0,31202.2982354538
"282",2016,"KL",11775,9933.71597065092,NA,NA,NA,0,9933.71597065092
"283",2012,"AG",11809,7395.62326581573,NA,NA,NA,1540.00871878972,5855.61454702601
"284",2011,"KL",11841,359.142945167568,NA,NA,NA,0,359.142945167568
"285",2012,"KL",11841,88.8285322802514,NA,NA,NA,0,88.8285322802514
"286",2012,"KL",11883,12587.5763647709,NA,NA,NA,1725.71611452504,10861.8602502459
"287",2013,"KL",11883,14578.9534080651,NA,NA,NA,13618.0678425336,960.885565531565
"288",2011,"KL",11895,1162.78198090992,NA,NA,NA,0,1162.78198090992
"289",2013,"KL",11895,6815.8816115039,NA,NA,NA,6720.2201152021,95.6614963018092
"290",2014,"KL",11895,5898.83108096696,NA,NA,NA,5569.45472619215,329.376354774805
"291",2011,"KL",11896,15833.6269740926,NA,NA,NA,0,15833.6269740926
"292",2012,"KL",11896,22206.6618311648,NA,NA,NA,8165.94178447595,14040.7200466889
"293",2011,"KL",11897,1128.14592190409,NA,NA,NA,0,1128.14592190409
"294",2012,"KL",11897,35.9319659754333,NA,NA,NA,17.9659829877166,17.9659829877166
"295",2013,"KL",11897,6666.55778568797,NA,NA,NA,6600.28981565131,66.2679700366597
"296",2011,"SU",11943,21120.9274100842,NA,NA,NA,0,21120.9274100842
"297",2012,"SU",11943,1228.51980718629,NA,NA,NA,528.730043599162,699.789763587126
"298",2013,"SU",11943,19070.4491549943,NA,NA,NA,14321.2446357003,4749.20451929394
"299",2014,"SU",11943,18844.8435325584,NA,NA,NA,15332.542945845,3512.30058671339
"300",2015,"SU",11943,9805.30337093544,NA,NA,NA,0,9805.30337093544
"301",2012,"KL",11945,4607.21434882873,NA,NA,NA,3264.44856129924,1342.76578752949
"302",2013,"KL",11945,9115.82195824291,NA,NA,NA,7453.82126972348,1662.00068851943
"303",2012,"SU",11946,14660.2421179768,NA,NA,NA,120.16591899981,14540.076198977
"304",2013,"SU",11946,9574.59266043744,NA,NA,NA,6646.8246568326,2927.76800360484
"305",2014,"SU",11946,3649.31329631807,NA,NA,NA,2064.74304923259,1584.57024708548
"306",2013,"SU",11952,26125.4845072527,NA,NA,NA,24777.7412588627,1347.74324839002
"307",2011,"SU",11953,782.609999917387,NA,NA,NA,0,782.609999917387
"308",2013,"SU",11953,4373.68602241954,NA,NA,NA,4111.26486107437,262.421161345172
"309",2014,"SU",11953,8081.74710135974,NA,NA,NA,7677.65974629176,404.087355067987
"310",2015,"SU",11953,14647.6757473624,NA,NA,NA,0,14647.6757473624
"311",2012,"KL",11957,8693.15011913353,NA,NA,NA,944.303846806837,7748.84627232669
"312",2013,"KL",11957,10604.7208915495,NA,NA,NA,8465.57118381208,2139.14970773746
"313",2014,"KL",11957,44482.5957803413,NA,NA,NA,34819.1353177154,9663.46046262586
"314",2016,"KL",11957,1249.72555759802,NA,NA,NA,0,1249.72555759802
"315",2017,"KL",11957,1208.88485310135,NA,NA,NA,0,1208.88485310135
"316",2013,"SU",11963,5166.34911882841,NA,NA,NA,4470.87904513997,695.47007368844
"317",2014,"SU",11963,14852.6155806239,NA,NA,NA,13775.3929121391,1077.22266848481
"318",2015,"SU",11963,3733.0956453985,NA,NA,NA,0,3733.0956453985
"319",2011,"SU",11976,5222.89778659303,NA,NA,NA,0,5222.89778659303
"320",2012,"SU",11976,2302.39471599962,NA,NA,NA,0,2302.39471599962
"321",2013,"SU",11976,1650.98547927778,NA,NA,NA,850.507671143097,800.477808134679
"322",2014,"SU",11976,2005.12151115369,NA,NA,NA,1604.09720892295,401.024302230737
"323",2015,"SU",11976,17436.4282760459,NA,NA,NA,0,17436.4282760459
"324",2016,"SU",11976,19.6349540849362,NA,NA,NA,0,19.6349540849362
"325",2012,"SU",11979,13843.2316785026,NA,NA,NA,543.691878611883,13299.5397998907
"326",2013,"SU",11979,35281.4206766912,NA,NA,NA,29610.2961582472,5671.12451844395
"327",2014,"SU",11979,30085.6583966435,NA,NA,NA,26639.7239547372,3445.9344419063
"328",2016,"SU",11979,13270.5586076613,NA,NA,NA,13270.5586076613,0
"329",2011,"SU",11981,138.54423602331,NA,NA,NA,0,138.54423602331
"330",2012,"SU",11981,16735.2542481958,NA,NA,NA,0,16735.2542481958
"331",2013,"SU",11981,8623.37730979271,NA,NA,NA,4161.5303435318,4461.8469662609
"332",2014,"SU",11981,33636.6398429042,NA,NA,NA,25499.9148701067,8136.72497279756
"333",2012,"KL",11983,9174.39302627827,NA,NA,NA,2625.56642528358,6548.82660099469
"334",2013,"KL",11983,9104.33551010322,NA,NA,NA,5937.61011528471,3166.72539481851
"335",2012,"SU",11996,2597.21355158494,NA,NA,NA,47.2220645742716,2549.99148701066
"336",2013,"SU",11996,7852.48937746403,NA,NA,NA,7315.98389204723,536.505485416797
"337",2011,"SU",11997,10869.0073735328,NA,NA,NA,0,10869.0073735328
"338",2011,"SU",11998,538.076281743592,NA,NA,NA,0,538.076281743592
"339",2013,"SU",11998,8917.75435891111,NA,NA,NA,8706.43316557199,211.321193339126
"340",2014,"SU",11998,6859.86390865416,NA,NA,NA,5911.49562635174,948.368282302419
"341",2015,"SU",11998,5046.968597992,NA,NA,NA,0,5046.968597992
"342",2016,"SU",11998,0,NA,NA,NA,0,0
"343",2009,"SU",11999,11177.5166808538,NA,NA,NA,9517.9335460561,1659.58313479772
"344",2010,"SU",11999,67799.2608358357,NA,NA,NA,58437.6288874035,9361.63194843222
"345",2012,"SU",11999,7100.39209619463,NA,NA,NA,0,7100.39209619463
"346",2013,"SU",11999,30398.4432152165,NA,NA,NA,18239.0659291299,12159.3772860866
"347",2011,"SU",12003,9605.63552284573,NA,NA,NA,0,9605.63552284573
"348",2013,"SU",12003,3667.02402490269,NA,NA,NA,2724.07498992771,942.949034974976
"349",2014,"SU",12003,33104.8565639448,NA,NA,NA,32895.5970407846,209.259523160208
"350",2015,"SU",12003,19373.8091956066,NA,NA,NA,0,19373.8091956066
"351",2017,"SU",12003,56.6159876071932,NA,NA,NA,0,56.6159876071932
"352",2012,"SU",12004,4727.46862512192,NA,NA,NA,0,4727.46862512192
"353",2012,"KL",12006,6669.20850448943,NA,NA,NA,1307.68794205675,5361.52056243268
"354",2013,"KL",12006,39524.8680486653,NA,NA,NA,31450.9847464166,8073.88330224873
"355",2012,"KL",12007,6837.87276007903,NA,NA,NA,962.112750161874,5875.76000991716
"356",2013,"KL",12007,44494.9658014148,NA,NA,NA,35135.277713437,9359.68808797782
"357",2012,"KL",12008,3625.47646205896,NA,NA,NA,812.887099116359,2812.5893629426
"358",2014,"KL",12008,72381.2737210964,NA,NA,NA,70968.6565844098,1412.61713668665
"359",2016,"KL",12008,25322.8075842605,NA,NA,NA,0,25322.8075842605
"360",2017,"KL",12008,7681.78308664959,NA,NA,NA,3382.51354021196,4299.26954643763
"361",2018,"KL",12008,129.664000789163,129.664000789163,0,0,0,129.664000789163
"362",2012,"KL",12012,99.1368831748429,NA,NA,NA,44.0608369665968,55.076046208246
"363",2015,"KL",12012,0,NA,NA,NA,0,0
"364",2016,"KL",12012,0,NA,NA,NA,0,0
"365",2011,"KL",12013,53.6034246518758,NA,NA,NA,0,53.6034246518758
"366",2012,"KL",12014,0,NA,NA,NA,0,0
"367",2012,"KL",12017,75120.0749265878,NA,NA,NA,6361.96074296835,68758.1141836195
"368",2013,"KL",12017,29856.2828630233,NA,NA,NA,6119.03709102952,23737.2457719938
"369",2012,"KL",12018,25446.9004940773,NA,NA,NA,0,25446.9004940773
"370",2013,"KL",12018,45830.9280773538,NA,NA,NA,31636.3288955013,14194.5991818525
"371",2014,"KL",12018,131860.713637293,NA,NA,NA,115262.521186087,16598.1924512059
"372",2016,"KL",12018,15491.2719146676,NA,NA,NA,0,15491.2719146676
"373",2012,"KL",12019,5526.74870105742,NA,NA,NA,79.5215640439916,5447.22713701343
"374",2011,"KL",12022,16339.4626612287,NA,NA,NA,0,16339.4626612287
"375",2012,"SU",12024,2311.81949396039,NA,NA,NA,1769.73768158347,542.081812376919
"376",2013,"SU",12024,15232.915188818,NA,NA,NA,15075.8748260467,157.04036277132
"377",2012,"SU",12025,29609.5107600838,NA,NA,NA,245.044226980004,29364.4665331038
"378",2011,"SU",12026,45502.8279945946,NA,NA,NA,0,45502.8279945946
