squirrel_id,isq,sex,is_preg,doy,days,year,byear,is_mast,RI,RI_odba,season,longevity,age,grid_cone_index,midden_cones,midden_cones_diff,traps_life,traps_rec,trap_wgt,qb,qb_day,qb_night,trans,trans_per,trans_day_ratio,trans_night,trans_day,qb_nest,litter_size
11737,48,0,0,343,7,2015,2010,0,0.0783536886853735,0.0586282780438771,1,1.70143060633553,1.80770898068822,-0.863375453076608,NaN,NaN,2.15083778527289,NaN,NaN,1.11867166301306,-0.802622775712447,1.36093363266072,-0.679291521237698,-0.359235691009572,0.296624318029208,3.20526087593638,-1.57840933356674,NaN,NaN
19962,49,0,0,341,4,2015,2014,0,0.107059100248355,0.0889769081151664,1,-0.13960899723779,-0.670537862641995,-0.863375453076608,NaN,NaN,0.0674813695795417,NaN,NaN,1.03050260278852,-1.11403097088406,1.49441369736789,-0.88275248430563,-0.723762230506703,0.401922282617675,1.91521967072941,-1.38587282136437,0.751967592592593,NaN
12177,50,1,0,350,22,2015,2011,0,0.198271742734685,0.145244346626866,1,1.05667167220857,0.570292340595655,-0.863375453076608,NaN,NaN,0.303333039280676,NaN,NaN,0.837273558163381,-1.28648377950747,1.46229282618167,0.0855758123954022,-0.798963947605518,0.385615994115321,2.10571088268809,-1.41302046958491,0.737297453703704,NaN
20198,51,1,0,353,23,2015,2013,0,0.254598785457411,0.153298967237248,1,-0.476211087848191,-0.689312459939952,-0.863375453076608,NaN,NaN,-0.0111358536541697,-0.983862516703116,0.554603562692713,1.0471266313229,-1.34790020874548,1.67694590136209,0.357551798878017,-0.162197257250514,0.552933079884032,1.4227382179994,-0.657622717610154,0.707583333333333,NaN
20873,54,0,0,343,3,2015,2014,0,0.123736046444122,0.140239390879599,1,-0.721156271156229,-0.796839699010064,-0.863375453076608,NaN,NaN,-0.168370300121592,NaN,NaN,1.41285525907934,-0.948193482298614,1.69356309872243,-0.951267507720312,-1.02284489727536,0.483278405787062,1.1148824924282,-1.2398531305101,0.805,NaN
19983,55,0,0,343,3,2015,2014,0,0.0630754178266582,0.0462918702042143,1,0.581003929139407,-0.672244644214537,-0.863375453076608,NaN,NaN,1.05019666000093,NaN,NaN,1.32454283452923,-0.957889218537471,1.64730904421428,-0.951267507720312,-1.02284489727536,0.395186607937724,1.53588177526062,-1.50324307920293,0.810972222222222,NaN
13487,57,1,0,350,22,2015,2012,0,0.0800667136058204,0.0627877611209519,1,1.16255120305785,0.52932958285466,-0.863375453076608,NaN,NaN,0.106789981196397,NaN,NaN,1.3874015747307,-0.852195593808685,1.57650036817711,-0.054580395198129,-1.22709647458079,0.383254081663274,1.55753473316671,-1.55857807280989,0.815625,NaN
20295,58,0,0,343,3,2015,2014,0,0.0969777651435779,0.0649818479203719,1,0.599967427201965,-0.711500620382991,-0.863375453076608,NaN,NaN,0.971579436767223,NaN,NaN,1.34059963899288,-1.06939018528432,1.73467781384078,-0.951267507720312,-1.02284489727536,0.510009570494865,0.904382851011991,-1.18717514077153,0.799444444444444,NaN
19880,59,1,0,352,21,2015,2012,0,0.149150666158277,0.0945630291686639,1,0.808565905890101,-0.313820513980828,-0.863375453076608,NaN,NaN,1.44328277616949,-0.905012329519235,0.330201849614059,1.32999067890082,-1.07323686324865,1.68350786948152,-0.0660429846667449,-1.11121496745648,0.421738918159706,1.41947776159703,-1.42103166272306,0.782125603864734,NaN
19795,61,1,0,342,5,2015,2013,0,0.107977673130853,0.116616741182023,1,-0.896568628234889,-0.0680439675348555,-0.863375453076608,NaN,NaN,-0.718690862757572,NaN,NaN,1.27797810158462,-0.769341776321133,1.46779926124217,-0.872592461822084,-1.32863868729834,0.335848791802913,1.61293967970762,-1.73177841814393,0.598015873015873,NaN
20191,62,0,0,343,3,2015,2014,0,0.123976790700281,0.0807144405446627,1,0.611029467738457,-0.6995531493752,-0.863375453076608,NaN,NaN,1.1681224948515,NaN,NaN,1.40884105796342,-1.05848248201561,1.73896059666561,-0.980184494788866,-1.67061418530114,0.480156489392421,0.64125829924173,-1.42838488325865,0.816527777777778,NaN
20634,63,1,0,352,21,2015,2014,0,0.250277154332569,0.127459933951946,1,-0.74644093523964,-0.747343033406362,-0.863375453076608,NaN,NaN,-0.915233920841851,NaN,NaN,1.35006168448039,-1.21735555136427,1.80081887729205,-0.0801107081055008,-1.15623368245441,0.554311296726195,0.557172844654277,-1.09857486054763,0.789704106280193,NaN
19583,64,0,0,340,8,2015,2013,0,0.0976336056427116,0.0716900224346636,1,0.520952851941308,-0.0816982201151873,-0.863375453076608,NaN,NaN,1.20743110646836,NaN,NaN,1.5498398721599,-0.864567757238476,1.65116354875662,-0.736083441786749,-1.34527060145035,0.427652264647453,1.06225758207415,-1.52403702252079,0.828472222222222,NaN
20004,65,1,0,345,11,2015,2014,0,0.0740882043332904,0.0459552352318356,1,-0.885506587698397,-0.673951425787078,-0.863375453076608,NaN,NaN,-0.797308085991283,NaN,NaN,0.655813421355355,-0.972246366429624,1.16150969394562,-0.493545469166717,-0.705061274402764,0.298519968122362,2.69868989058381,-1.67876528792698,0.71784188034188,NaN
10617,66,1,0,350,22,2015,2010,0,0.150128785890334,0.115762586705532,1,0.843332319004791,1.82477679641364,-0.863375453076608,NaN,NaN,0.26402442766382,NaN,NaN,1.21579447702537,-1.06731974160832,1.5898840645047,-0.123876958803853,-1.43877538197004,0.372999207314223,1.3930818883103,-1.64002101747149,0.801070601851852,NaN
21276,67,1,0,352,21,2015,2013,0,0.16897952270339,0.114838441343555,1,0.421394487112879,-0.870231306629348,-0.863375453076608,NaN,NaN,-0.482839193056438,-0.905012329519235,0.554603562692713,1.45500437079643,-1.05584777108114,1.75780484109486,-0.169727316678316,-1.44301957058938,0.483251915499676,0.764526431647146,-1.39692274293425,0.804438405797101,NaN
19907,68,0,0,342,6,2015,2014,0,0.106535920679664,0.084182866075054,1,-0.0179265513363769,-0.638109012763707,-0.863375453076608,NaN,NaN,-0.0111358536541697,NaN,NaN,1.04455230669422,-1.05015020868534,1.48638347957133,-0.800169737452193,-1.03451641597853,0.378191785105087,1.72746933951834,-1.53720651995543,0.775086805555556,NaN
19347,69,0,0,343,7,2015,2013,0,0.169944995114028,0.164529540788803,1,-0.536262165046291,-0.0322015545114846,-0.863375453076608,NaN,NaN,1.20743110646836,NaN,NaN,1.18060505165859,-0.956811914510932,1.56174856066936,-0.730873173846469,-0.854441555986806,0.433106032520505,1.39262507485236,-1.39049369765723,0.791975308641975,NaN
19917,71,1,0,351,20,2015,2014,0,0.12679893230166,0.0879492186105272,1,-0.699032190083245,-0.639815794336249,-0.863375453076608,NaN,NaN,-1.03315975569242,NaN,NaN,1.5688069724326,-0.88054368626841,1.71478234089999,-0.288260912319686,-1.69191470693442,0.397817878142111,0.986310268267731,-1.65976476163188,0.791382575757576,NaN
19819,72,1,0,344,4,2015,2012,0,0.0904586705359947,0.0861334416159901,1,-0.544163622572356,-0.136315230436514,-0.863375453076608,NaN,NaN,-0.679382251140716,NaN,NaN,1.03501857904392,-0.945365559228948,1.46086523190673,-0.881970944114588,-0.71063177196564,0.374751614835918,1.86588381727249,-1.50601560497865,0.78599537037037,NaN
21389,77,1,0,5,10,2016,2014,0,0.1991675980054,0.103232924028369,1,0.0421245258617228,-1.18769267912206,-0.716484088539767,NaN,NaN,-0.207678911738448,NaN,NaN,1.3628784551862,-1.20795841569798,1.7692255952944,-0.606347770073778,-1.09053970575373,0.589045769107653,0.506406966459472,-0.929561287444772,0.7828125,NaN
20141,78,1,0,3,5,2016,2014,0,0.194659281327249,0.153771864008338,1,0.467222940764061,-0.644936139053873,-0.683109751473547,NaN,NaN,-0.404221969822727,NaN,NaN,0.705954442566864,-1.38571358007702,1.53142917749677,-0.837683666622209,-0.859443635431021,0.400530514709247,1.88546153689825,-1.37927156951743,0.707539682539683,NaN
12236,79,1,0,11,22,2016,2011,0,0.311659440707634,0.160130349282589,1,-0.0147659683259506,0.478126135678416,-0.716484088539767,NaN,NaN,-0.364913358205871,NaN,NaN,1.16215015302179,-1.24608487851224,1.69677518584105,-0.0337393234370091,-1.16343364529078,0.61248817689688,0.207650964970322,-0.964795469177804,0.760619212962963,NaN
